syslog10k.log
merge_ana.csv_warm_load_0,merge_ana.csv_warm_load_1,merge_ana.csv_warm_load_2,merge_ana.csv_warm_load_3,merge_ana.csv_warm_load_4
0.008841,0.014038,0.012366,0.011029,0.008006

merge_ana.csv_exec_load_0,merge_ana.csv_exec_load_1,merge_ana.csv_exec_load_2,merge_ana.csv_exec_load_3,merge_ana.csv_exec_load_4,merge_ana.csv_exec_load_5,merge_ana.csv_exec_load_6,merge_ana.csv_exec_load_7,merge_ana.csv_exec_load_8,merge_ana.csv_exec_load_9
0.012021,0.025325,0.023174,0.017148,0.018974,0.00615,0.025122,0.016172,0.019652,0.01689
merge_ana.csv_warm_parse_0,merge_ana.csv_warm_parse_1,merge_ana.csv_warm_parse_2,merge_ana.csv_warm_parse_3,merge_ana.csv_warm_parse_4

1.699082,1.962626,1.664756,1.733305,1.810149

merge_ana.csv_exec_parse_0,merge_ana.csv_exec_parse_1,merge_ana.csv_exec_parse_2,merge_ana.csv_exec_parse_3,merge_ana.csv_exec_parse_4,merge_ana.csv_exec_parse_5,merge_ana.csv_exec_parse_6,merge_ana.csv_exec_parse_7,merge_ana.csv_exec_parse_8,merge_ana.csv_exec_parse_9
3.539498,4.42547,3.487584,3.345638,3.59001,3.338261,3.163497,3.199437,3.218343,3.570763

merge_ana.csv_warm_sort_0,merge_ana.csv_warm_sort_1,merge_ana.csv_warm_sort_2,merge_ana.csv_warm_sort_3,merge_ana.csv_warm_sort_4
0.162922,0.199347,0.231578,0.225873,0.259382

merge_ana.csv_exec_sort_0,merge_ana.csv_exec_sort_1,merge_ana.csv_exec_sort_2,merge_ana.csv_exec_sort_3,merge_ana.csv_exec_sort_4,merge_ana.csv_exec_sort_5,merge_ana.csv_exec_sort_6,merge_ana.csv_exec_sort_7,merge_ana.csv_exec_sort_8,merge_ana.csv_exec_sort_9
0.377261,0.357814,0.39676,0.331182,0.380311,0.350449,0.382698,0.314319,0.454115,0.371312

syslog10k.log.gz
syslog1Ma.log
merge_ana.csv_warm_load_0,merge_ana.csv_warm_load_1,merge_ana.csv_warm_load_2,merge_ana.csv_warm_load_3,merge_ana.csv_warm_load_4
0.040483,0.034032,0.037957,0.041194,0.040714

merge_ana.csv_exec_load_0,merge_ana.csv_exec_load_1,merge_ana.csv_exec_load_2,merge_ana.csv_exec_load_3,merge_ana.csv_exec_load_4,merge_ana.csv_exec_load_5,merge_ana.csv_exec_load_6,merge_ana.csv_exec_load_7,merge_ana.csv_exec_load_8,merge_ana.csv_exec_load_9
0.042357,0.040431,0.040141,0.041482,0.039644,0.034612,0.042582,0.040056,0.028453,0.033688
merge_ana.csv_warm_parse_0,merge_ana.csv_warm_parse_1,merge_ana.csv_warm_parse_2,merge_ana.csv_warm_parse_3,merge_ana.csv_warm_parse_4

6.176422,6.365153,6.42261,6.688301,6.240719

merge_ana.csv_exec_parse_0,merge_ana.csv_exec_parse_1,merge_ana.csv_exec_parse_2,merge_ana.csv_exec_parse_3,merge_ana.csv_exec_parse_4,merge_ana.csv_exec_parse_5,merge_ana.csv_exec_parse_6,merge_ana.csv_exec_parse_7,merge_ana.csv_exec_parse_8,merge_ana.csv_exec_parse_9
6.096109,6.349312,6.691861,6.669447,6.403214,6.724284,6.961172,6.632235,6.729744,6.517925

merge_ana.csv_warm_sort_0,merge_ana.csv_warm_sort_1,merge_ana.csv_warm_sort_2,merge_ana.csv_warm_sort_3,merge_ana.csv_warm_sort_4
0.621334,0.72723,0.748634,0.694406,0.707368

